time_utc,symbol,source,regime,breadth_pct,technical_score,required_score,entry_ready,technical_pass,expert_score,expert_verdict,coverage,top_position_ratio,top_account_ratio,global_ratio,taker_ratio,oi_change_pct,funding_pct,shadow_action
2026-08-30T11:48:51.747022+00:00,AUCTIONUSDT,CORE,RISK_OFF,40.91,7.1052,99.0000,N,N,0.2641,SUPPORT,6,1.1560,1.3546,1.4004,1.0860,0.9595,-0.07540,OBSERVE
2026-08-30T11:48:53.361920+00:00,FETUSDT,TREND,RISK_OFF,40.91,6.8842,99.3500,N,N,0.6119,CONFIRM,6,1.9488,2.0979,1.4372,3.9426,0.7191,0.01000,WOULD_SUPPORT_NEAR_READY
2026-08-30T11:59:15.595559+00:00,POLUSDT,CORE,RISK_OFF,60.00,7.4582,99.0000,N,N,0.3398,SUPPORT,6,1.7348,1.2847,0.9234,1.8004,0.2056,0.00059,OBSERVE
2026-08-30T11:59:17.191344+00:00,LTCUSDT,CORE,RISK_OFF,60.00,7.2839,99.0000,N,N,0.4837,CONFIRM,6,2.9297,3.0339,2.1299,1.4245,0.1378,-0.00182,WOULD_SUPPORT_NEAR_READY
2026-08-30T12:04:46.297169+00:00,ONDOUSDT,CORE,RISK_OFF,57.78,6.9561,99.0000,Y,N,0.5811,CONFIRM,6,2.1232,1.9507,1.3901,2.6299,0.1874,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-30T12:04:47.909529+00:00,LTCUSDT,CORE,RISK_OFF,57.78,6.8665,99.0000,Y,N,0.5669,CONFIRM,6,2.8751,3.0323,2.1319,10.4056,0.4718,-0.00201,WOULD_SUPPORT_NEAR_READY
2026-08-30T12:04:49.517872+00:00,AVAXUSDT,CORE,RISK_OFF,57.78,7.3101,99.0000,N,N,0.5328,CONFIRM,6,2.7258,2.7552,2.0817,1.7059,0.3213,0.00936,WOULD_SUPPORT_NEAR_READY
2026-08-30T12:04:51.124175+00:00,GIGGLEUSDT,CORE,RISK_OFF,57.78,7.2949,99.0000,N,N,0.5730,CONFIRM,6,3.0515,1.7701,1.3529,4.9966,0.4601,-0.00099,WOULD_SUPPORT_NEAR_READY
2026-08-30T12:09:42.626012+00:00,DASHUSDT,TREND,PROBE,73.33,7.2013,8.0500,Y,N,0.3260,SUPPORT,6,3.1997,1.8233,1.3872,1.0652,0.1785,0.01000,OBSERVE
2026-08-30T12:09:44.250558+00:00,LTCUSDT,CORE,PROBE,73.33,6.2617,7.7000,Y,N,0.2312,SUPPORT,6,2.8785,3.0404,2.1338,0.7014,0.1027,-0.00185,OBSERVE
2026-08-30T12:09:45.884120+00:00,GIGGLEUSDT,CORE,PROBE,73.33,7.4942,7.7000,N,N,0.2615,SUPPORT,6,3.0528,1.7663,1.3524,0.8238,0.0759,-0.00034,OBSERVE
2026-08-30T12:09:47.949248+00:00,AVAXUSDT,CORE,PROBE,73.33,7.4242,7.7000,N,N,0.3695,CONFIRM,6,2.7264,2.7580,2.0941,1.3025,0.1964,0.00931,WOULD_SUPPORT_NEAR_READY
2026-08-30T12:09:49.555520+00:00,TAOUSDT,CORE,PROBE,73.33,7.3778,7.7000,N,N,0.2864,SUPPORT,6,3.9534,2.2982,1.8098,0.8490,0.2052,0.00500,OBSERVE
2026-08-30T12:09:51.651565+00:00,SOLUSDT,TREND,PROBE,73.33,7.3740,8.0500,N,N,0.2476,SUPPORT,6,2.1288,2.0321,1.8810,0.7332,0.1601,0.00549,OBSERVE
2026-08-30T12:09:58.294470+00:00,DOGEUSDT,CORE,PROBE,73.33,7.3176,7.7000,N,N,0.3352,SUPPORT,6,3.4177,3.2409,2.5174,1.1291,0.1077,0.00483,OBSERVE
2026-08-30T12:10:00.015960+00:00,SUIUSDT,CORE,PROBE,73.33,7.1383,7.7000,N,N,0.2834,SUPPORT,6,2.3112,2.8775,2.2648,0.8901,0.1557,0.00832,OBSERVE
2026-08-30T12:14:46.916459+00:00,PEPEUSDT,CORE,PROBE,84.44,7.6641,7.7000,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-30T12:14:48.543052+00:00,TUTUSDT,CORE,PROBE,84.44,7.4638,7.7000,N,N,0.4933,CONFIRM,6,1.5287,1.4372,1.1930,1.1625,1.6026,-1.00953,WOULD_SUPPORT_NEAR_READY
2026-08-30T12:14:50.166566+00:00,FETUSDT,TREND,PROBE,84.44,7.4043,8.0500,N,N,0.3698,CONFIRM,6,1.9427,2.1056,1.4516,0.7332,0.3847,0.00897,WOULD_SUPPORT_NEAR_READY
2026-08-30T12:14:51.784905+00:00,ADAUSDT,CORE,PROBE,84.44,7.3967,7.7000,N,N,0.4782,CONFIRM,6,1.8893,2.2352,1.8305,1.8178,0.5382,0.00553,WOULD_SUPPORT_NEAR_READY
2026-08-30T12:14:53.987409+00:00,ZECUSDT,TREND,PROBE,84.44,7.3730,8.0500,N,N,0.0794,NEUTRAL,6,0.9557,0.5124,0.5380,1.8257,0.4587,0.01000,OBSERVE
2026-08-30T12:15:01.778864+00:00,AVAXUSDT,CORE,PROBE,84.44,7.1104,7.7000,N,N,0.3375,SUPPORT,6,2.7201,2.7622,2.1017,1.1345,0.1828,0.00918,OBSERVE
2026-08-30T12:15:03.503329+00:00,PUMPUSDT,TREND,PROBE,84.44,7.0833,8.0500,N,N,0.3709,CONFIRM,6,1.6589,1.3602,1.3370,1.2774,0.7328,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-30T12:15:10.798947+00:00,DASHUSDT,TREND,PROBE,84.44,6.9648,8.0500,N,N,0.3178,SUPPORT,6,3.1911,1.8201,1.4237,0.9874,0.0096,0.01000,OBSERVE
2026-08-30T12:19:10.628161+00:00,PEPEUSDT,CORE,PROBE,80.00,7.8322,7.7000,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-30T12:19:12.713231+00:00,NILUSDT,TREND,PROBE,80.00,7.5841,8.0500,N,N,0.0619,NEUTRAL,6,1.3176,1.3299,1.2178,0.7820,0.3288,0.00500,OBSERVE
2026-08-30T12:19:14.313167+00:00,XPLUSDT,CORE,PROBE,80.00,6.9865,7.7000,N,N,0.2580,SUPPORT,6,4.6918,1.2899,0.8896,0.9855,0.0306,0.00500,OBSERVE
2026-08-30T12:24:23.695293+00:00,ENAUSDT,TREND,PROBE,75.56,6.8557,8.0500,N,N,0.1262,SUPPORT,6,1.3582,1.7405,1.6724,0.8996,-0.0927,-0.00130,OBSERVE
2026-08-30T12:24:30.419901+00:00,PUMPUSDT,TREND,PROBE,75.56,6.7546,8.0500,N,N,0.3559,CONFIRM,6,1.6576,1.3635,1.3288,1.4221,-0.1528,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-30T12:24:32.071585+00:00,TUTUSDT,CORE,PROBE,75.56,6.5127,7.7000,N,N,0.4057,CONFIRM,6,1.5279,1.4384,1.1915,1.1001,0.2912,-1.03134,WOULD_SUPPORT_NEAR_READY
2026-08-30T12:28:55.864985+00:00,TUTUSDT,CORE,RISK_OFF,77.78,7.5655,99.0000,N,N,0.3101,SUPPORT,6,1.5290,1.4325,1.1858,0.9900,0.6254,-1.04052,OBSERVE
2026-08-30T12:34:25.828903+00:00,NILUSDT,TREND,RISK_OFF,75.00,6.5563,99.3500,N,N,0.2273,SUPPORT,6,1.3204,1.3337,1.2095,1.0650,0.2473,0.00500,OBSERVE
2026-08-30T12:53:51.327871+00:00,NILUSDT,CORE,WEAK,54.55,6.7760,99.0000,N,N,0.1032,SUPPORT,6,1.3167,1.3414,1.2302,1.0229,0.0297,0.00500,OBSERVE
2026-08-30T12:59:02.503082+00:00,SOLUSDT,TREND,WEAK,65.91,6.5257,99.3500,N,N,0.5578,CONFIRM,6,2.1194,2.0414,1.9002,1.9933,0.1007,0.00508,WOULD_SUPPORT_NEAR_READY
2026-08-30T13:03:59.923130+00:00,FETUSDT,TREND,PROBE,72.73,7.2251,8.0500,N,N,0.5908,CONFIRM,6,1.9519,2.1319,1.4649,2.0404,0.4522,0.00800,WOULD_SUPPORT_NEAR_READY
2026-08-30T13:04:01.539553+00:00,ETHUSDT,CORE,PROBE,72.73,6.7927,7.7000,N,N,0.3315,SUPPORT,6,1.6492,1.4366,2.5100,1.3907,0.1965,0.00796,OBSERVE
2026-08-30T13:04:03.163914+00:00,XPLUSDT,CORE,PROBE,72.73,6.5227,7.7000,N,N,0.3443,SUPPORT,6,4.6554,1.3180,0.9175,1.4262,0.1416,0.00500,OBSERVE
2026-08-30T13:08:54.518249+00:00,POLUSDT,CORE,PROBE,81.82,7.9612,7.7000,N,N,0.3703,CONFIRM,6,1.7927,1.2599,0.9099,1.5184,1.1608,0.00183,WOULD_SUPPORT_NEAR_READY
2026-08-30T13:14:37.627128+00:00,POLUSDT,CORE,WEAK,65.91,7.9358,99.0000,N,N,0.2809,SUPPORT,6,1.7916,1.2573,0.9142,1.3087,0.2115,0.00300,OBSERVE
2026-08-30T13:14:39.269209+00:00,PENGUUSDT,CORE,WEAK,65.91,7.2142,99.0000,N,N,0.3513,CONFIRM,6,3.0731,1.4956,1.1617,0.7723,0.5447,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-30T13:29:59.692014+00:00,PENGUUSDT,CORE,RISK_OFF,68.18,7.4109,99.0000,N,N,0.5948,CONFIRM,6,3.0750,1.5126,1.1815,3.9065,1.1238,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-30T13:30:01.367277+00:00,TUTUSDT,CORE,RISK_OFF,68.18,7.3580,99.0000,N,N,0.2175,SUPPORT,6,1.5248,1.4195,1.1734,0.7943,0.0133,-1.07002,OBSERVE
2026-08-30T13:30:08.088365+00:00,PUMPUSDT,TREND,RISK_OFF,68.18,7.3548,99.3500,N,N,0.4298,CONFIRM,6,1.6743,1.3652,1.3474,2.8583,-0.0995,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-30T13:30:09.716027+00:00,LINKUSDT,CORE,RISK_OFF,68.18,7.2158,99.0000,N,N,0.5464,CONFIRM,6,1.8885,1.8233,1.5687,3.2724,0.3398,0.00079,WOULD_SUPPORT_NEAR_READY
2026-08-30T13:30:11.454254+00:00,PROMUSDT,CORE,RISK_OFF,68.18,7.1240,99.0000,N,N,0.0395,NEUTRAL,6,1.0898,0.5401,0.6121,1.1239,0.8618,-0.00076,OBSERVE
2026-08-30T13:30:13.502833+00:00,SOLUSDT,TREND,RISK_OFF,68.18,6.6945,99.3500,N,N,0.5092,CONFIRM,6,2.1147,1.9283,1.8257,1.6111,0.0780,0.00413,WOULD_SUPPORT_NEAR_READY
2026-08-30T13:34:26.425436+00:00,ADAUSDT,CORE,WEAK,59.09,7.0421,99.0000,Y,N,0.4899,CONFIRM,6,1.8731,2.2701,1.8514,2.4413,0.1440,0.00330,WOULD_SUPPORT_NEAR_READY
2026-08-30T13:34:28.030538+00:00,PROMUSDT,CORE,WEAK,59.09,7.0905,99.0000,N,N,-0.0117,NEUTRAL,6,1.0857,0.5363,0.6059,1.1457,0.5842,-0.00042,OBSERVE
2026-08-30T13:39:30.783041+00:00,ADAUSDT,CORE,WEAK,60.00,6.0529,99.0000,Y,N,0.4330,CONFIRM,6,1.8702,2.2680,1.8531,1.9827,0.0650,0.00302,WOULD_SUPPORT_NEAR_READY
2026-08-30T13:39:30.783224+00:00,PEPEUSDT,CORE,WEAK,60.00,6.6199,99.0000,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-30T13:45:00.788716+00:00,XLMUSDT,CORE,WEAK,51.11,7.0453,99.0000,N,N,0.3763,CONFIRM,6,1.5479,1.3629,1.0309,1.4823,0.3446,0.01000,WOULD_SUPPORT_NEAR_READY
2026-08-30T13:49:49.557442+00:00,XRPUSDT,CORE,WEAK,68.89,6.6436,99.0000,N,N,0.5478,CONFIRM,6,2.0899,2.7707,2.4542,1.8339,0.2503,0.00768,WOULD_SUPPORT_NEAR_READY
2026-08-30T13:55:12.658301+00:00,TRUMPUSDT,CORE,WEAK,68.89,7.5780,99.0000,N,N,0.4655,CONFIRM,6,1.8323,2.4352,2.3311,1.2286,0.8888,-0.00329,WOULD_SUPPORT_NEAR_READY
2026-08-30T13:59:33.801793+00:00,ZECUSDT,TREND,WEAK,60.00,6.7661,99.3500,N,N,-0.0039,NEUTRAL,6,0.9464,0.4613,0.4999,1.4792,0.2530,0.01000,OBSERVE
2026-08-30T14:04:15.153596+00:00,TUTUSDT,CORE,WEAK,60.87,7.4144,99.0000,N,N,0.4481,CONFIRM,6,1.5266,1.4219,1.1791,1.2120,0.7017,-1.08655,WOULD_SUPPORT_NEAR_READY
2026-08-30T14:04:16.816721+00:00,WLDUSDT,CORE,WEAK,60.87,6.9982,99.0000,N,N,0.4925,CONFIRM,6,1.8614,1.5773,1.2878,1.5706,0.3780,-0.03019,WOULD_SUPPORT_NEAR_READY
2026-08-30T14:04:18.447327+00:00,ZECUSDT,TREND,WEAK,60.87,6.8762,99.3500,N,N,0.0409,NEUTRAL,6,0.9425,0.4611,0.5002,1.6752,0.2070,0.01000,OBSERVE
2026-08-30T14:14:32.356919+00:00,SUIUSDT,TREND,WEAK,65.22,7.5579,99.3500,N,N,0.5411,CONFIRM,6,2.2508,2.8521,2.2712,1.8411,0.2494,0.00471,WOULD_SUPPORT_NEAR_READY
2026-08-30T14:14:33.927468+00:00,ZECUSDT,TREND,WEAK,65.22,6.7129,99.3500,N,N,-0.0031,NEUTRAL,6,0.9379,0.4584,0.4959,1.2606,0.5497,0.01000,OBSERVE
2026-08-30T14:19:12.698095+00:00,ZECUSDT,TREND,PROBE,73.91,7.3305,8.0500,N,N,-0.0515,NEUTRAL,6,0.9360,0.4560,0.4930,1.2990,0.2562,0.01000,OBSERVE
2026-08-30T14:19:14.273442+00:00,DASHUSDT,CORE,PROBE,73.91,7.1210,7.7000,N,N,0.5173,CONFIRM,6,3.2035,1.8555,1.4114,1.5897,0.6643,0.01000,WOULD_SUPPORT_NEAR_READY
2026-08-30T14:26:03.910095+00:00,AUCTIONUSDT,CORE,WEAK,32.61,6.8519,99.0000,N,N,0.2398,SUPPORT,6,1.2000,1.4172,1.4355,1.2755,-0.0435,-0.03255,OBSERVE
2026-08-30T14:29:28.646940+00:00,AUCTIONUSDT,CORE,WEAK,34.78,6.8519,99.0000,N,N,0.2568,SUPPORT,6,1.2140,1.4172,1.4355,1.1565,1.9847,-0.03256,OBSERVE
2026-08-30T14:44:00.058784+00:00,NILUSDT,CORE,RISK_OFF,26.09,7.8826,99.0000,N,N,0.3554,CONFIRM,6,1.3510,1.3079,1.1887,1.6094,0.8590,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-30T14:44:02.076064+00:00,ZKUSDT,CORE,RISK_OFF,26.09,7.6918,99.0000,N,N,0.3480,SUPPORT,6,1.4298,1.4808,1.2346,1.2911,1.5518,0.00500,OBSERVE
2026-08-30T14:44:03.652604+00:00,TUTUSDT,CORE,RISK_OFF,26.09,7.3438,99.0000,N,N,0.2686,SUPPORT,6,1.5244,1.4190,1.1796,0.9486,0.3105,-1.07060,OBSERVE
2026-08-30T14:49:04.983918+00:00,LTCUSDT,CORE,RISK_OFF,28.26,7.0254,99.0000,N,N,0.5633,CONFIRM,6,2.9219,3.0502,2.1407,2.3952,0.1716,0.00073,WOULD_SUPPORT_NEAR_READY
2026-08-30T15:03:41.419455+00:00,TUTUSDT,TREND,WEAK,50.00,6.6734,99.3500,N,N,0.3659,CONFIRM,6,1.5208,1.5208,1.2267,1.2379,-0.6306,-1.03136,WOULD_SUPPORT_NEAR_READY
2026-08-30T15:08:47.065231+00:00,PEPEUSDT,CORE,RISK_OFF,21.74,7.4132,99.0000,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-30T15:14:40.283471+00:00,ZECUSDT,TREND,RISK_OFF,41.30,7.6744,99.3500,N,N,0.0732,NEUTRAL,6,0.9308,0.4472,0.4835,1.7155,0.7189,0.00762,OBSERVE
2026-08-30T15:14:42.331691+00:00,NILUSDT,CORE,RISK_OFF,41.30,6.9761,99.0000,N,N,0.3051,SUPPORT,6,1.3312,1.3095,1.1993,1.2296,1.2992,0.00500,OBSERVE
2026-08-30T15:14:43.910370+00:00,LINKUSDT,CORE,RISK_OFF,41.30,6.8363,99.0000,N,N,0.3785,CONFIRM,6,1.8976,1.8129,1.5733,1.4189,0.4200,0.00085,WOULD_SUPPORT_NEAR_READY
2026-08-30T15:14:43.910462+00:00,PEPEUSDT,CORE,RISK_OFF,41.30,6.7865,99.0000,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-30T15:14:45.970685+00:00,ZKPUSDT,TREND,RISK_OFF,41.30,6.7254,99.3500,N,N,0.1289,SUPPORT,6,1.0600,1.3463,1.3912,0.9349,0.3746,-0.13429,OBSERVE
2026-08-30T15:18:37.312811+00:00,TUTUSDT,TREND,RISK_OFF,23.91,7.8833,99.3500,N,N,0.4111,CONFIRM,6,1.5136,1.5183,1.2326,1.2812,1.2668,-0.98392,WOULD_SUPPORT_NEAR_READY
2026-08-30T15:18:38.901677+00:00,NILUSDT,CORE,RISK_OFF,23.91,6.6116,99.0000,N,N,0.3370,SUPPORT,6,1.3228,1.2994,1.1882,1.3618,1.4567,0.00500,OBSERVE
2026-08-30T15:23:56.208613+00:00,LINKUSDT,TREND,RISK_OFF,32.61,7.3360,99.3500,N,N,0.4753,CONFIRM,6,1.8932,1.8035,1.5694,1.4488,0.3802,0.00058,WOULD_SUPPORT_NEAR_READY
2026-08-30T15:23:57.878258+00:00,TUTUSDT,TREND,RISK_OFF,32.61,7.0132,99.3500,N,N,0.2107,SUPPORT,6,1.5078,1.5100,1.2306,0.7051,-0.8776,-0.96432,OBSERVE
2026-08-30T15:29:07.219003+00:00,TUTUSDT,TREND,WEAK,32.61,7.5224,99.3500,N,N,0.4190,CONFIRM,6,1.5092,1.5069,1.2267,0.9935,0.8038,-0.94035,WOULD_SUPPORT_NEAR_READY
2026-08-30T15:34:08.318882+00:00,DASHUSDT,CORE,WEAK,30.43,7.1814,99.0000,N,N,0.5655,CONFIRM,6,3.1115,1.8506,1.4231,2.0563,0.2623,0.01000,WOULD_SUPPORT_NEAR_READY
2026-08-30T15:39:26.119566+00:00,DASHUSDT,CORE,PROBE,73.91,7.5509,7.7000,N,N,0.5138,CONFIRM,6,3.0861,1.8385,1.4231,1.7305,1.6247,0.01000,WOULD_SUPPORT_NEAR_READY
2026-08-30T15:49:14.697865+00:00,LINKUSDT,TREND,WEAK,69.57,6.6195,99.3500,N,N,0.2252,SUPPORT,6,1.8925,1.8129,1.5767,0.6916,0.0385,0.00052,OBSERVE
2026-08-30T16:09:00.544275+00:00,BNBUSDT,CORE,WEAK,61.22,7.2706,99.0000,N,N,0.3397,SUPPORT,6,1.5401,2.4141,2.4376,1.1302,0.0576,0.00000,OBSERVE
2026-08-30T16:09:02.138450+00:00,BTCUSDT,CORE,WEAK,61.22,7.1329,99.0000,N,N,0.4779,CONFIRM,6,2.0083,1.1322,1.0812,3.5632,0.2201,0.00695,WOULD_SUPPORT_NEAR_READY
2026-08-30T16:09:03.734216+00:00,AVAXUSDT,CORE,WEAK,61.22,6.8172,99.0000,N,N,0.5664,CONFIRM,6,2.7781,2.8052,2.1201,3.2442,0.2792,0.00851,WOULD_SUPPORT_NEAR_READY
2026-08-30T16:09:05.341716+00:00,DOGEUSDT,CORE,WEAK,61.22,6.6478,99.0000,N,N,0.5649,CONFIRM,6,3.2997,3.2717,2.5461,2.3664,0.2968,0.00429,WOULD_SUPPORT_NEAR_READY
2026-08-30T16:19:10.391687+00:00,DASHUSDT,CORE,PROBE,81.63,7.3879,7.7000,Y,N,0.3767,CONFIRM,6,3.0830,1.7941,1.3929,1.1887,0.8116,0.01000,WOULD_SUPPORT_NEAR_READY
2026-08-30T16:19:10.391804+00:00,PEPEUSDT,TREND,PROBE,81.63,7.6284,8.0500,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-30T16:19:12.427486+00:00,SUIUSDT,CORE,PROBE,81.63,7.5427,7.7000,N,N,0.4952,CONFIRM,6,2.2303,2.9324,2.3113,1.1101,0.9894,0.00202,WOULD_SUPPORT_NEAR_READY
2026-08-30T16:19:14.467708+00:00,ADAUSDT,TREND,PROBE,81.63,7.4693,8.0500,N,N,0.5518,CONFIRM,6,1.8470,2.3289,1.9070,1.9810,0.5550,-0.00094,WOULD_SUPPORT_NEAR_READY
2026-08-30T16:19:16.057493+00:00,LINKUSDT,TREND,PROBE,81.63,7.4691,8.0500,N,N,0.4749,CONFIRM,6,1.8944,1.8289,1.5900,1.3000,0.7242,0.00067,WOULD_SUPPORT_NEAR_READY
2026-08-30T16:19:17.652982+00:00,ONDOUSDT,CORE,PROBE,81.63,7.4613,7.7000,N,N,0.4603,CONFIRM,6,2.1222,1.9163,1.3787,1.0341,0.6204,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-30T16:19:19.247815+00:00,NEARUSDT,TREND,PROBE,81.63,7.4436,8.0500,N,N,0.3429,SUPPORT,6,2.1797,1.9206,1.5151,0.9712,0.6457,0.00113,OBSERVE
2026-08-30T16:19:20.831311+00:00,AAVEUSDT,TREND,PROBE,81.63,7.4032,8.0500,N,N,0.5010,CONFIRM,6,2.0923,1.6089,1.4337,1.5354,0.5606,0.00383,WOULD_SUPPORT_NEAR_READY
2026-08-30T16:25:10.941763+00:00,FETUSDT,CORE,PROBE,81.63,7.8453,7.7000,N,N,0.3494,SUPPORT,6,1.9627,2.1526,1.4771,1.1500,0.1288,0.00261,OBSERVE
2026-08-30T16:25:12.533049+00:00,LINKUSDT,TREND,PROBE,81.63,7.7703,8.0500,N,N,0.2931,SUPPORT,6,1.8986,1.8273,1.5913,1.0313,0.1302,0.00041,OBSERVE
2026-08-30T16:25:14.125717+00:00,ADAUSDT,TREND,PROBE,81.63,7.7505,8.0500,N,N,0.5293,CONFIRM,6,1.8562,2.3300,1.9053,2.0473,0.5760,-0.00044,WOULD_SUPPORT_NEAR_READY
2026-08-30T16:25:15.733519+00:00,XRPUSDT,CORE,PROBE,81.63,7.7445,7.7000,N,N,0.2700,SUPPORT,6,2.0911,2.7793,2.4990,0.8260,0.1829,0.00514,OBSERVE
2026-08-30T16:25:15.733615+00:00,PEPEUSDT,TREND,PROBE,81.63,7.7178,8.0500,N,N,0.0000,NO_FUTURES_DATA,0,NA,NA,NA,NA,NA,NA,OBSERVE
2026-08-30T16:25:17.373767+00:00,TAOUSDT,CORE,PROBE,81.63,7.3006,7.7000,N,N,0.3680,CONFIRM,6,4.0073,2.4060,1.8596,1.0580,0.2481,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-30T16:25:19.413103+00:00,AAVEUSDT,TREND,PROBE,81.63,7.2174,8.0500,N,N,0.2208,SUPPORT,6,2.0934,1.5981,1.4219,0.7056,0.4255,0.00361,OBSERVE
2026-08-30T16:25:21.003274+00:00,XLMUSDT,CORE,PROBE,81.63,7.1469,7.7000,N,N,0.2669,SUPPORT,6,1.5281,1.3770,1.0433,1.4640,0.1542,0.01000,OBSERVE
2026-08-30T16:29:31.024710+00:00,NEARUSDT,TREND,PROBE,83.67,6.7861,8.0500,N,N,0.3378,SUPPORT,6,2.1827,1.9172,1.5119,0.6825,0.1845,0.00070,OBSERVE
2026-08-30T16:29:33.046679+00:00,TRUMPUSDT,CORE,PROBE,83.67,6.7063,7.7000,N,N,0.5404,CONFIRM,6,1.8770,2.3727,2.2499,1.7893,0.5523,0.00301,WOULD_SUPPORT_NEAR_READY
2026-08-30T16:34:32.699362+00:00,TNSRUSDT,CORE,WEAK,71.43,7.4961,99.0000,N,N,0.2959,SUPPORT,6,1.2473,1.8019,1.7144,1.0187,2.1708,-0.03240,OBSERVE
2026-08-30T16:34:34.295576+00:00,ZKUSDT,CORE,WEAK,71.43,6.6000,99.0000,N,N,0.1785,SUPPORT,6,1.4720,1.3787,1.1763,0.9847,0.5681,0.00500,OBSERVE
2026-08-30T16:39:17.617339+00:00,TRUMPUSDT,CORE,PROBE,77.55,7.1842,7.7000,N,N,0.5276,CONFIRM,6,1.8823,2.3715,2.2637,1.6643,0.6247,0.00263,WOULD_SUPPORT_NEAR_READY
2026-08-30T16:49:43.372731+00:00,FETUSDT,CORE,WEAK,64.00,7.3203,99.0000,N,N,0.4768,CONFIRM,6,1.9859,2.1201,1.4655,1.8086,0.4722,0.00471,WOULD_SUPPORT_NEAR_READY
2026-08-30T16:54:22.085219+00:00,AUCTIONUSDT,CORE,WEAK,66.00,7.6898,99.0000,N,N,0.3234,SUPPORT,6,1.0864,1.3918,1.4396,1.1155,2.3092,-0.05732,OBSERVE
2026-08-30T16:54:23.682199+00:00,SUIUSDT,CORE,WEAK,66.00,6.8494,99.0000,N,N,0.4379,CONFIRM,6,2.2264,2.9293,2.3146,1.1109,0.2637,0.00042,WOULD_SUPPORT_NEAR_READY
2026-08-30T16:54:25.274507+00:00,WLDUSDT,CORE,WEAK,66.00,6.8456,99.0000,N,N,0.2941,SUPPORT,6,1.8467,1.6420,1.3164,0.7119,0.7369,-0.02111,OBSERVE
2026-08-30T16:54:26.851926+00:00,ZECUSDT,TREND,WEAK,66.00,6.6163,99.3500,N,N,0.1380,SUPPORT,6,0.9478,0.4403,0.4795,2.1539,1.1668,0.00570,OBSERVE
2026-08-30T17:00:11.888754+00:00,ENAUSDT,TREND,PROBE,74.51,7.5879,8.0500,N,N,0.3947,CONFIRM,6,1.3284,1.7586,1.6940,2.0302,0.7148,0.00396,WOULD_SUPPORT_NEAR_READY
2026-08-30T17:00:14.345818+00:00,DASHUSDT,CORE,PROBE,74.51,7.5132,7.7000,N,N,0.6263,CONFIRM,6,3.0612,1.7533,1.3641,2.2103,1.9341,0.01000,WOULD_SUPPORT_NEAR_READY
2026-08-30T17:00:15.914394+00:00,ONDOUSDT,CORE,PROBE,74.51,6.7419,7.7000,N,N,0.4808,CONFIRM,6,2.1147,1.9334,1.3849,2.1956,0.0947,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-30T17:04:13.318872+00:00,AVAXUSDT,CORE,PROBE,78.43,6.9349,7.7000,N,N,0.5603,CONFIRM,6,2.7927,2.8388,2.1626,2.2077,0.1524,0.00890,WOULD_SUPPORT_NEAR_READY
2026-08-30T17:04:14.893474+00:00,SOLUSDT,TREND,PROBE,78.43,6.6907,8.0500,N,N,0.3540,CONFIRM,6,2.1457,1.9481,1.8777,0.7985,0.0283,-0.00344,WOULD_SUPPORT_NEAR_READY
2026-08-30T17:09:09.976883+00:00,GIGGLEUSDT,CORE,PROBE,74.51,7.8214,7.7000,N,N,0.2436,SUPPORT,6,3.1639,1.7382,1.3447,0.6951,0.4462,0.00500,OBSERVE
2026-08-30T17:14:16.861606+00:00,GIGGLEUSDT,CORE,RISK_OFF,72.55,8.0000,99.0000,N,N,0.5005,CONFIRM,6,3.1838,1.7345,1.3370,1.2676,0.8349,0.00500,WOULD_SUPPORT_NEAR_READY
2026-08-30T17:14:18.456812+00:00,TNSRUSDT,CORE,RISK_OFF,72.55,7.1114,99.0000,N,N,0.2477,SUPPORT,6,1.2419,1.8458,1.7203,1.0315,1.7090,-0.01678,OBSERVE
2026-08-30T17:24:02.961527+00:00,TNSRUSDT,CORE,RISK_OFF,52.94,7.1427,99.0000,N,N,0.1880,SUPPORT,6,1.2403,1.8417,1.7233,1.3085,-0.1217,-0.01499,OBSERVE
2026-08-30T17:28:52.440953+00:00,TNSRUSDT,CORE,RISK_OFF,15.69,6.7008,99.0000,N,N,0.0825,NEUTRAL,6,1.2339,1.8273,1.7248,0.8148,0.0874,-0.01466,OBSERVE
